1717,2625
1717,2690
1721,2948
1722,2584
1723,2591
1724,2797
1725,2806
1726,2690
1727,2768
1728,2976
1729,2903
1730,2581
1730,2806
1732,2584
1733,2603
1733,2690
1735,2666
1736,2848
1737,2594
1737,2670
1739,4315
1740,2636
1741,2603
1742,2586
1743,2582
1744,2584
1745,2590
1745,2681
1747,2581
1748,2628
1749,2655
1750,2595
1751,2582
1752,3114
1753,2582
1754,2585
1755,2595
1756,3540
1757,2582
1758,2579
1759,2590
1760,4336
1761,2602
1762,2603
1763,2584
1764,2584
1765,2581
1766,2587
1767,2582
1767,2681
1767,3418
1770,2586
1770,2590
1772,2584
1772,2590
1772,2595
1775,2584
1776,2584
1777,2903
1778,2582
1778,2591
1780,2625
1781,2923
1782,2586
1783,2916
1784,2581
1785,2581
1785,2590
1787,2594
1788,2961
1789,2586
1790,2582
1791,2603
1792,2586
1793,2581
1793,2806
1795,2581
1795,2594
1797,2806
1797,2923
1799,2581
1800,2584
1801,2582
1801,2584
1801,3434
1804,3328
1805,2584
1806,2584
1807,2932
1808,2581
1809,2583
1810,2915
1811,2932
1812,2668
1813,2581
1814,2584
1815,2611
1816,2690
1817,2590
1818,2838
1819,4395
1820,2595
1821,2655
1822,2576
1822,2581
1822,2584
1822,2586
1822,2588
1822,2594
1822,2603
1829,2655
1830,2586
1831,2581
1831,2586
1831,2588
1831,2595
1831,2809
1831,2845
1837,2906
1838,2581
1839,2585
1839,2670
1841,2625
1841,2808
1841,2906
1844,2940
1845,2586
1845,2602
1847,2611
1848,2584
1849,2584
1850,2584
1850,2587
1852,4428
1853,2588
1854,2587
1855,2961
1856,2603
1857,2584
1858,2594
1859,2584
1860,2590
1860,2603
1862,2887
1863,4439
1864,2832
1865,2586
1865,2594
1865,2727
1868,2594
1869,2964
1870,2594
1870,3129
1872,2629
1873,3814
1874,2582
1874,2584
1874,2603
1877,2607
1878,2811
1879,2582
1880,2594
1881,3356
1882,2580
1882,2581
1882,2591
1882,2625
1886,3536
1887,2576
1888,2579
1889,2626
1890,2582
1891,2602
1892,2581
1892,2583
1892,2586
1892,2590
1892,2594
1892,2595
1892,2602
1892,2611
1892,2655
1892,4477
1892,4478
1903,2967
1904,2581
1905,2636
1906,2582
1906,2594
1906,2603
1906,2740
1910,4486
1911,2586
1912,2594
1912,2604
1914,2740
1915,2740
1916,2581
1917,2581
1918,2586
1919,2594
1920,2581
1920,2582
1920,2584
1920,2590
1920,2595
1920,2611
1920,2616
1920,2745
1920,3011
1920,4505
1930,2582
1931,2611
1932,2616
1933,2581
1934,2611
1935,3395
1936,2582
1936,4513
1938,2963
1939,2582
1940,2591
1941,2666
1942,2590
1943,2582
1944,2581
1945,2576
1945,2582
1947,2801
1947,2899
1949,2576
1949,2616
1951,2689
1952,2745
1953,2595
1954,2670
1955,2594
1955,2670
1957,2670
1958,4014
1959,2603
1960,2739
1961,2602
1962,2584
1963,2814
1964,2582
1965,2616
1965,3129
1967,2586
1968,2602
1968,2808
1970,2590
1971,2582
1972,2581
1973,2581
1973,2595
1975,2581
1976,2655
1977,4553
1978,2714
1979,2757
1980,2594
1981,2584
1981,2586
1981,2594
1981,2603
1981,2625
1981,2636
1981,4563
1988,3841
1989,2676
1990,2590
1991,2714
1992,2594
1993,2583
1993,2636
1995,3536
1996,2581
1996,2582
1996,2586
1996,2591
1996,2594
1996,2603
1996,2611
1996,2690
1996,2752
1996,3017
2006,2602
2007,2585
2007,2625
2009,2689
2010,2590
2011,2582
